dataset,condition,split,num_rows,num_image_clusters,risk,risk_label,method,method_label,aurc,oracle_aurc,random_aurc,excess_aurc,normalized_aurc,numerical_reference,absolute_error_mean,absolute_error_median,absolute_error_p95,absolute_error_max,spearman_rho,kendall_tau_b,exact_match_fraction
fives,segformer-target,test,200,200,risk_dice,Dice risk,confidence_nhd95_m32,nHD95-M32,0.208716440647,0.18838184426,0.237241404157,0.0203345963878,0.416184599916,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_sdc,SDC,0.0732396914409,0.0493348089958,0.0771740156828,0.0239048824451,0.858676855051,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_mean_max_probability,Mean max probability,0.106034999765,0.0493348089958,0.0771740156828,0.0567001907689,2.03670282011,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_negative_entropy,Negative entropy,0.10516903295,0.0493348089958,0.0771740156828,0.055834223954,2.00559680388,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_exact,Dice-Exact,0.0768246806963,0.0493348089958,0.0771740156828,0.0274898717005,0.987451690332,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_qfr_entropy,QFR-Entropy,0.0780035960161,0.0493348089958,0.0771740156828,0.0286687870203,1.02979899329,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.084692958213,0.0493348089958,0.0771740156828,0.0353581492172,1.27008465488,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_mmmc_entropy,MMMC-Entropy,0.0792020460934,0.0493348089958,0.0771740156828,0.0298672370976,1.07284799576,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_foreground_entropy,Foreground entropy,0.0782368857994,0.0493348089958,0.0771740156828,0.0289020768036,1.03817889384,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m2,Dice-M2,0.0782287405723,0.0493348089958,0.0771740156828,0.0288939315765,1.03788631269,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m8,Dice-M8,0.0772579145359,0.0493348089958,0.0771740156828,0.0279231055401,1.00301369411,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m32,Dice-M32,0.076894946393,0.0493348089958,0.0771740156828,0.0275601373972,0.989975673772,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m2,nHD-M2,0.0697376123746,0.0493348089958,0.0771740156828,0.0204028033788,0.732880200512,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m8,nHD-M8,0.0681513385817,0.0493348089958,0.0771740156828,0.0188165295859,0.675900351525,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m32,nHD-M32,0.0677671809409,0.0493348089958,0.0771740156828,0.0184323719451,0.662101192479,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m2,nHD95-M2,0.075747911945,0.0493348089958,0.0771740156828,0.0264131029492,0.9487735497,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m8,nHD95-M8,0.0720179564559,0.0493348089958,0.0771740156828,0.0226831474601,0.814791445573,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m32,nHD95-M32,0.0664619040763,0.0493348089958,0.0771740156828,0.0171270950805,0.615214911585,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_sdc,SDC,0.0217620685101,0.00911540293965,0.0225766567734,0.0126466655704,0.939486449528,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_mean_max_probability,Mean max probability,0.0430916762205,0.00911540293965,0.0225766567734,0.0339762732808,2.52400509644,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_negative_entropy,Negative entropy,0.0422414633663,0.00911540293965,0.0225766567734,0.0331260604267,2.46084509184,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_exact,Dice-Exact,0.0236243210827,0.00911540293965,0.0225766567734,0.0145089181431,1.07782813713,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_qfr_entropy,QFR-Entropy,0.0246953195018,0.00911540293965,0.0225766567734,0.0155799165621,1.15738970192,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.0294461011138,0.00911540293965,0.0225766567734,0.0203306981741,1.5103123695,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_mmmc_entropy,MMMC-Entropy,0.0240194867895,0.00911540293965,0.0225766567734,0.0149040838498,1.10718392461,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_foreground_entropy,Foreground entropy,0.0245436916305,0.00911540293965,0.0225766567734,0.0154282886908,1.14612567903,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m2,Dice-M2,0.0248088932724,0.00911540293965,0.0225766567734,0.0156934903328,1.16582678899,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m8,Dice-M8,0.023807032213,0.00911540293965,0.0225766567734,0.0146916292733,1.09140125094,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m32,Dice-M32,0.0236709220947,0.00911540293965,0.0225766567734,0.014555519155,1.08128999979,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m2,nHD-M2,0.0211597408031,0.00911540293965,0.0225766567734,0.0120443378635,0.894741159498,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m8,nHD-M8,0.020646803825,0.00911540293965,0.0225766567734,0.0115314008854,0.85663646402,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m32,nHD-M32,0.0203348658654,0.00911540293965,0.0225766567734,0.0112194629258,0.83346343991,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m2,nHD95-M2,0.0240057695069,0.00911540293965,0.0225766567734,0.0148903665672,1.10616490493,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m8,nHD95-M8,0.0212316654171,0.00911540293965,0.0225766567734,0.0121162624774,0.900084243791,,,,,,,,
fives,segformer-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m32,nHD95-M32,0.0162483045667,0.00911540293965,0.0225766567734,0.00713290162704,0.529883896043,,,,,,,,
isic,segformer-target,test,1000,1000,risk_dice,Dice risk,confidence_sdc,SDC,0.0683002593217,0.0512963233895,0.115703330453,0.0170039359322,0.264007546808,,,,,,,,
isic,segformer-target,test,1000,1000,risk_dice,Dice risk,confidence_mean_max_probability,Mean max probability,0.0958842434955,0.0512963233895,0.115703330453,0.044587920106,0.692283683696,,,,,,,,
isic,segformer-target,test,1000,1000,risk_dice,Dice risk,confidence_negative_entropy,Negative entropy,0.0941859582464,0.0512963233895,0.115703330453,0.0428896348569,0.665915663716,,,,,,,,
isic,segformer-target,test,1000,1000,risk_dice,Dice risk,confidence_dice_exact,Dice-Exact,0.0676205897496,0.0512963233895,0.115703330453,0.0163242663601,0.253454819658,,,,,,,,
isic,segformer-target,test,1000,1000,risk_dice,Dice risk,confidence_qfr_entropy,QFR-Entropy,0.0679618948138,0.0512963233895,0.115703330453,0.0166655714243,0.258754011155,,,,,,,,
isic,segformer-target,test,1000,1000,risk_dice,Dice risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.0963728436945,0.0512963233895,0.115703330453,0.045076520305,0.699869817896,,,,,,,,
isic,segformer-target,test,1000,1000,risk_dice,Dice risk,confidence_mmmc_entropy,MMMC-Entropy,0.0869773619508,0.0512963233895,0.115703330453,0.0356810385612,0.553993116399,,,,,,,,
isic,segformer-target,test,1000,1000,risk_dice,Dice risk,confidence_foreground_entropy,Foreground entropy,0.0646924918667,0.0512963233895,0.115703330453,0.0133961684772,0.207992407781,,,,,,,,
isic,segformer-target,test,1000,1000,risk_dice,Dice risk,confidence_dice_m2,Dice-M2,0.0758497194386,0.0512963233895,0.115703330453,0.0245533960491,0.381222434769,confidence_dice_exact,0.0107092403091,0.0089560943834,0.0196827091487,0.160246372223,0.98928955729,0.941325325325,0
isic,segformer-target,test,1000,1000,risk_dice,Dice risk,confidence_dice_m8,Dice-M8,0.0681715682708,0.0512963233895,0.115703330453,0.0168752448813,0.262009455968,confidence_dice_exact,0.0029782311288,0.00253520886287,0.0055744475239,0.0352463722229,0.999484275484,0.983187187187,0
isic,segformer-target,test,1000,1000,risk_dice,Dice risk,confidence_dice_m32,Dice-M32,0.0678595337692,0.0512963233895,0.115703330453,0.0165632103797,0.257164726863,confidence_dice_exact,0.000812748734993,0.000699885003932,0.00156294149793,0.00583918392658,0.999883995884,0.993505505506,0
isic,segformer-target,test,1000,1000,risk_dice,Dice risk,confidence_nhd_m2,nHD-M2,0.0920246377961,0.0512963233895,0.115703330453,0.0407283144066,0.632358438364,,,,,,,,
isic,segformer-target,test,1000,1000,risk_dice,Dice risk,confidence_nhd_m8,nHD-M8,0.0829599043028,0.0512963233895,0.115703330453,0.0316635809133,0.491617020519,,,,,,,,
isic,segformer-target,test,1000,1000,risk_dice,Dice risk,confidence_nhd_m32,nHD-M32,0.0822651081857,0.0512963233895,0.115703330453,0.0309687847962,0.480829434684,,,,,,,,
isic,segformer-target,test,1000,1000,risk_dice,Dice risk,confidence_nhd95_m2,nHD95-M2,0.0878992359546,0.0512963233895,0.115703330453,0.0366029125651,0.568306372765,,,,,,,,
isic,segformer-target,test,1000,1000,risk_dice,Dice risk,confidence_nhd95_m8,nHD95-M8,0.0782658561518,0.0512963233895,0.115703330453,0.0269695327622,0.418736003918,,,,,,,,
isic,segformer-target,test,1000,1000,risk_dice,Dice risk,confidence_nhd95_m32,nHD95-M32,0.077893086774,0.0512963233895,0.115703330453,0.0265967633844,0.412948289277,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_sdc,SDC,0.0460995763397,0.0240140479882,0.0612232182262,0.0220855283516,0.593550681467,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_mean_max_probability,Mean max probability,0.035412361649,0.0240140479882,0.0612232182262,0.0113983136608,0.306330767064,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_negative_entropy,Negative entropy,0.0334658363557,0.0240140479882,0.0612232182262,0.00945178836749,0.254017714102,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_exact,Dice-Exact,0.0451702599648,0.0240140479882,0.0612232182262,0.0211562119766,0.568575215231,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_qfr_entropy,QFR-Entropy,0.0461985703094,0.0240140479882,0.0612232182262,0.0221845223213,0.596211153847,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.0457208422961,0.0240140479882,0.0612232182262,0.021706794308,0.583372167913,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_mmmc_entropy,MMMC-Entropy,0.0346148264131,0.0240140479882,0.0612232182262,0.010600778425,0.284896931514,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_foreground_entropy,Foreground entropy,0.0397327496674,0.0240140479882,0.0612232182262,0.0157187016792,0.422441607235,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m2,Dice-M2,0.0529539028175,0.0240140479882,0.0612232182262,0.0289398548294,0.777761359478,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m8,Dice-M8,0.0456480022211,0.0240140479882,0.0612232182262,0.021633954233,0.581414583948,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m32,Dice-M32,0.0454718902248,0.0240140479882,0.0612232182262,0.0214578422366,0.576681557244,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m2,nHD-M2,0.0378135440837,0.0240140479882,0.0612232182262,0.0137994960956,0.370862774077,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m8,nHD-M8,0.0290646541334,0.0240140479882,0.0612232182262,0.00505060614521,0.135735521994,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m32,nHD-M32,0.0287629747625,0.0240140479882,0.0612232182262,0.00474892677429,0.127627860119,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m2,nHD95-M2,0.0376355819113,0.0240140479882,0.0612232182262,0.0136215339231,0.366080023715,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m8,nHD95-M8,0.0290283066423,0.0240140479882,0.0612232182262,0.00501425865411,0.134758679703,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m32,nHD95-M32,0.0288582624301,0.0240140479882,0.0612232182262,0.00484421444195,0.130188725278,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_sdc,SDC,0.0317165888939,0.017556645792,0.0474429203859,0.0141599431018,0.473794184597,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_mean_max_probability,Mean max probability,0.0280372092419,0.017556645792,0.0474429203859,0.0104805634499,0.350681494843,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_negative_entropy,Negative entropy,0.0262235587955,0.017556645792,0.0474429203859,0.00866691300341,0.289996432182,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_exact,Dice-Exact,0.031028981036,0.017556645792,0.0474429203859,0.0134723352439,0.450786704835,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_qfr_entropy,QFR-Entropy,0.0317610733812,0.017556645792,0.0474429203859,0.0142044275892,0.475282643361,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.0375570862511,0.017556645792,0.0474429203859,0.020000440459,0.669218252555,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_mmmc_entropy,MMMC-Entropy,0.0263933639715,0.017556645792,0.0474429203859,0.00883671817947,0.295678143213,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_foreground_entropy,Foreground entropy,0.0270908494241,0.017556645792,0.0474429203859,0.00953420363208,0.319016129031,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m2,Dice-M2,0.0388677911111,0.017556645792,0.0474429203859,0.0213111453191,0.71307466751,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m8,Dice-M8,0.0313958801385,0.017556645792,0.0474429203859,0.0138392343465,0.463063213283,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m32,Dice-M32,0.0312429128803,0.017556645792,0.0474429203859,0.0136862670883,0.457944901942,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m2,nHD-M2,0.030659696356,0.017556645792,0.0474429203859,0.0131030505639,0.438430374545,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m8,nHD-M8,0.0220991741216,0.017556645792,0.0474429203859,0.00454252832956,0.151993796192,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m32,nHD-M32,0.0218080846537,0.017556645792,0.0474429203859,0.00425143886163,0.142253891441,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m2,nHD95-M2,0.0297098413799,0.017556645792,0.0474429203859,0.0121531955879,0.406648060123,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m8,nHD95-M8,0.0214933340946,0.017556645792,0.0474429203859,0.00393668830257,0.131722282421,,,,,,,,
isic,segformer-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m32,nHD95-M32,0.021298587956,0.017556645792,0.0474429203859,0.00374194216393,0.125206042399,,,,,,,,
kvasir,segformer-target,test,200,200,risk_dice,Dice risk,confidence_sdc,SDC,0.0370246508658,0.029202938147,0.0933770283982,0.00782171271879,0.121882720708,,,,,,,,
kvasir,segformer-target,test,200,200,risk_dice,Dice risk,confidence_mean_max_probability,Mean max probability,0.0870760301355,0.029202938147,0.0933770283982,0.0578730919885,0.901813983836,,,,,,,,
kvasir,segformer-target,test,200,200,risk_dice,Dice risk,confidence_negative_entropy,Negative entropy,0.086344172262,0.029202938147,0.0933770283982,0.057141234115,0.89040972597,,,,,,,,
kvasir,segformer-target,test,200,200,risk_dice,Dice risk,confidence_dice_exact,Dice-Exact,0.0643324663919,0.029202938147,0.0933770283982,0.0351295282449,0.54740983639,,,,,,,,
kvasir,segformer-target,test,200,200,risk_dice,Dice risk,confidence_qfr_entropy,QFR-Entropy,0.0643358491998,0.029202938147,0.0933770283982,0.0351329110529,0.547462549377,,,,,,,,
kvasir,segformer-target,test,200,200,risk_dice,Dice risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.0779648080226,0.029202938147,0.0933770283982,0.0487618698756,0.759837337541,,,,,,,,
kvasir,segformer-target,test,200,200,risk_dice,Dice risk,confidence_mmmc_entropy,MMMC-Entropy,0.054066722516,0.029202938147,0.0933770283982,0.024863784369,0.387442724496,,,,,,,,
kvasir,segformer-target,test,200,200,risk_dice,Dice risk,confidence_foreground_entropy,Foreground entropy,0.0363529710122,0.029202938147,0.0933770283982,0.00715003286527,0.111416193627,,,,,,,,
kvasir,segformer-target,test,200,200,risk_dice,Dice risk,confidence_dice_m2,Dice-M2,0.065905820329,0.029202938147,0.0933770283982,0.036702882182,0.571926801585,confidence_dice_exact,0.0130243220444,0.0104691285998,0.0301708301418,0.105802879352,0.989192229806,0.923819095477,0
kvasir,segformer-target,test,200,200,risk_dice,Dice risk,confidence_dice_m8,Dice-M8,0.0643244564817,0.029202938147,0.0933770283982,0.0351215183347,0.54728502106,confidence_dice_exact,0.00500003135928,0.0043575999046,0.0094520317058,0.0187263585042,0.998268956724,0.969648241206,0
kvasir,segformer-target,test,200,200,risk_dice,Dice risk,confidence_dice_m32,Dice-M32,0.0641700858517,0.029202938147,0.0933770283982,0.0349671477047,0.544879523307,confidence_dice_exact,0.00219484567564,0.00199315456288,0.0036033757782,0.0116540007293,0.999446486162,0.984924623116,0
kvasir,segformer-target,test,200,200,risk_dice,Dice risk,confidence_nhd_m2,nHD-M2,0.0794379573238,0.029202938147,0.0933770283982,0.0502350191768,0.782792852694,,,,,,,,
kvasir,segformer-target,test,200,200,risk_dice,Dice risk,confidence_nhd_m8,nHD-M8,0.0745545774267,0.029202938147,0.0933770283982,0.0453516392797,0.706697034616,,,,,,,,
kvasir,segformer-target,test,200,200,risk_dice,Dice risk,confidence_nhd_m32,nHD-M32,0.075676270855,0.029202938147,0.0933770283982,0.046473332708,0.724175948986,,,,,,,,
kvasir,segformer-target,test,200,200,risk_dice,Dice risk,confidence_nhd95_m2,nHD95-M2,0.0742801119799,0.029202938147,0.0933770283982,0.0450771738329,0.702420145832,,,,,,,,
kvasir,segformer-target,test,200,200,risk_dice,Dice risk,confidence_nhd95_m8,nHD95-M8,0.0715615411726,0.029202938147,0.0933770283982,0.0423586030256,0.660057709581,,,,,,,,
kvasir,segformer-target,test,200,200,risk_dice,Dice risk,confidence_nhd95_m32,nHD95-M32,0.0717057830159,0.029202938147,0.0933770283982,0.0425028448689,0.662305374373,,,,,,,,
kvasir,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_sdc,SDC,0.116678975065,0.0255049513224,0.113562584425,0.0911740237429,1.0353903521,,,,,,,,
kvasir,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_mean_max_probability,Mean max probability,0.0952084759325,0.0255049513224,0.113562584425,0.0697035246101,0.791567092531,,,,,,,,
kvasir,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_negative_entropy,Negative entropy,0.0945639336917,0.0255049513224,0.113562584425,0.0690589823693,0.784247542617,,,,,,,,
kvasir,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_exact,Dice-Exact,0.140025003574,0.0255049513224,0.113562584425,0.114520052251,1.30051249638,,,,,,,,
kvasir,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_qfr_entropy,QFR-Entropy,0.140269280426,0.0255049513224,0.113562584425,0.114764329103,1.30328655291,,,,,,,,
kvasir,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.0918465655225,0.0255049513224,0.113562584425,0.0663416142,0.753388569084,,,,,,,,
kvasir,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_mmmc_entropy,MMMC-Entropy,0.069654749806,0.0255049513224,0.113562584425,0.0441497984836,0.501373894892,,,,,,,,
kvasir,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_foreground_entropy,Foreground entropy,0.104392253473,0.0255049513224,0.113562584425,0.0788873021506,0.895859897333,,,,,,,,
kvasir,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m2,Dice-M2,0.141877486847,0.0255049513224,0.113562584425,0.116372535525,1.32154966497,,,,,,,,
kvasir,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m8,Dice-M8,0.141112685021,0.0255049513224,0.113562584425,0.115607733698,1.31286442328,,,,,,,,
kvasir,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m32,Dice-M32,0.140524435488,0.0255049513224,0.113562584425,0.115019484165,1.30618414455,,,,,,,,
kvasir,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m2,nHD-M2,0.0898170357432,0.0255049513224,0.113562584425,0.0643120844208,0.730340825149,,,,,,,,
kvasir,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m8,nHD-M8,0.0866862884244,0.0255049513224,0.113562584425,0.0611813371019,0.694787435755,,,,,,,,
kvasir,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m32,nHD-M32,0.0900494467056,0.0255049513224,0.113562584425,0.0645444953832,0.732980130275,,,,,,,,
kvasir,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m2,nHD95-M2,0.0938689351374,0.0255049513224,0.113562584425,0.068363983815,0.776355000769,,,,,,,,
kvasir,segformer-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m8,nHD95-M8,0.0909880465975,0.0255049513224,0.113562584425,0.0654830952751,0.743639057376,,,,,,,,
